"bedroomcnt","bathroomcnt","calculatedfinishedsquarefeet","taxamount","propertylandusedesc","propertylandusetypeid","fips"
2,1,1027,2578.43,202843,261,6037
3,2,1666,3837.99,314362,261,6037
4,2,1338,462.57,24179,261,6037
3,2,1961,1358.04,87352,261,6037
3,1,1031,2484.79,190767,261,6037
2,1,876,2672.25,183834,261,6037
4,4,2457,6538.3,548210,261,6037
1,1,520,959.75,75835,261,6037
1,1,1087,9020.27,205268,261,6037
4,2,1890,3779.54,305803,261,6037
3,1,1124,3589.04,253584,261,6037
3,2,2268,1496.27,112241,261,6037
4,1,1196,1952.81,150337,261,6037
2,1,816,4639.68,395947,261,6037
2,2,1512,5049.09,428201,261,6037
3,2,1542,4147.38,321000,261,6037
4,3,3845,11331.16,952202,261,6037
2,1,1474,2501.85,201860,261,6037
3,2,1270,6446.4,543907,261,6037
3,2,1157,2676.5,207706,261,6037
3,2,1400,3107.39,212206,261,6037
4,3,3007,2681.34,207322,261,6037
3,1,1404,1860.95,142000,261,6037
3,2,1310,4922.96,400886,261,6037
4,3,2137,4999.77,418698,261,6037
2,1,1022,1939.07,141849,261,6037
5,3,2617,7511.33,328648,261,6037
2,1,1310,2051.72,164175,261,6037
3,2,1394,8079.32,682393,261,6037
5,3,2491,4183.64,341266,261,6037
3,1,1282,3331.84,248526,261,6037
3,2,908,1284.71,96877,261,6037
3,1,2132,813.34,51101,261,6037
3,3,2646,15256.33,1335844,261,6037
3,2,1435,1112.81,64366,261,6037
2,1,916,837.58,43340,261,6037
3,3,3053,7881.97,652309,261,6037
3,1,968,699.82,45717,261,6037
3,2,1445,4979.13,410496,261,6037
4,2,2133,3256.47,264594,261,6037
4,2,1517,4852.04,390000,261,6037
4,2,2307,7696.09,653245,261,6037
3,2,2557,2213.96,158901,261,6037
5,4,3397,19652.91,1731609,261,6037
4,2,2118,1218.05,77036,261,6037
2,1,1118,4522.11,355337,261,6037
2,1,760,6526.55,545081,261,6037
2,1,704,1840.35,143238,261,6037
3,2,1520,7616.7,690500,261,6037
3,2,1517,4901.47,409034,261,6037
0,0,1488,1078.57,47767,261,6037
3,1,1576,3761.82,308719,261,6037
2,2,1370,2119.92,168771,261,6037
3,3,1826,3431.14,301935,261,6037
4,3,1927,5647.79,461550,261,6037
3,1,1200,2550.44,185364,261,6037
3,2,1822,4795.32,389610,261,6037
2,1,932,3880.94,317000,261,6037
3,2,948,2403.57,195738,261,6037
3,3,2094,4292.89,367019,261,6037
4,2,1305,2286.57,163554,261,6037
3,1,1329,2466.72,190285,261,6037
2,1,720,1356.01,108920,261,6037
3,2,994,669.12,47940,261,6037
4,3,3063,3783.97,282561,261,6037
3,1,1002,2491.71,181435,261,6037
1,1,756,1121.45,77806,261,6037
0,0,380,2332.07,192440,261,6037
3,1,1096,1520.81,114931,261,6037
4,3,2773,9068.96,755938,261,6037
2,1,920,2256.28,167580,261,6037
2,1,728,3493.42,283000,261,6037
1,1,902,2272.57,176922,261,6037
2,1,958,323.14,20863,261,6037
4,2,2317,4623.64,355341,261,6037
2,1,794,3192.81,241000,261,6037
2,1,1176,2992.81,243456,261,6037
3,2,1728,6341.43,518000,261,6037
2,1,938,869.81,22724,261,6037
5,3,2655,4376.45,363255,261,6037
2,1,1236,4034.81,306000,261,6037
2,1,904,2233.69,117333,261,6037
2,1,918,4675.86,385000,261,6037
2,1,1088,2087.6,161649,261,6037
4,4,3678,11099.18,958860,261,6037
3,2,1028,2954.69,228981,261,6037
2,1,1022,1935.86,150956,261,6037
3,1,1302,672.7,48522,261,6037
1,1,1011,2733.32,216181,261,6037
3,3,1953,4685.5,361003,261,6037
2,1,1006,2286.83,178442,261,6037
2,1,868,3439.63,288266,261,6037
2,1,1194,2946.75,237757,261,6037
2,1,668,613.8,39374,261,6037
4,3,2522,5834.11,434942,261,6037
3,1,1110,3362.05,243505,261,6037
3,2,1114,4204.3,300239,261,6037
5,2,1680,2846.98,188777,261,6037
3,1,1485,3904.65,315836,261,6037
3,3,2033,4102.46,333083,261,6037
3,2,1052,3523.72,257298,261,6037
3,2,1062,2978.72,202530,261,6037
3,2,1165,3820.68,273809,261,6037
4,2,1830,765.56,51935,261,6037
3,2,1810,3704.46,271616,261,6037
5,4,2396,4199.17,329230,261,6037
3,1,1064,2354.07,182113,261,6037
3,2,1431,2653.33,180375,261,6037
2,1,1198,2754.81,223876,261,6037
6,3,2911,9502.73,760369,261,6037
3,2,1192,3382.51,255500,261,6037
3,1,1444,2511.58,193644,261,6037
3,1,1297,2743.29,180359,261,6037
4,1,1543,3168.49,256770,261,6037
3,1,1154,747.89,45731,261,6037
3,2,1283,4829.11,367520,261,6037
3,2,1227,4049.06,293252,261,6037
2,1,912,2968.91,201645,261,6037
2,1,768,2315.57,146851,261,6037
3,2,1280,3219.48,255815,261,6037
4,2,2456,5827.13,448000,261,6037
3,3,2206,6032.16,452516,261,6037
1,1,720,2289.85,150966,261,6037
4,2,1364,1777.72,141610,261,6037
3,2,1485,6871.88,551000,261,6037
2,2,1120,2757.77,217550,261,6037
3,2,1362,1755.94,108253,261,6037
2,2,774,2227.41,146369,261,6037
2,1,1344,2340.54,187337,261,6037
5,4,2614,6435.97,542323,261,6037
3,2,1460,1215.88,84035,261,6037
4,2,1400,3910.38,280773,261,6037
4,2,1591,2078.17,146849,261,6037
2,1,1256,4082.56,326000,261,6037
4,3,2484,10123.16,865799,261,6037
5,3,2100,3344.12,248199,261,6037
3,2,1390,6160.98,466000,261,6037
3,2,1365,2377.89,155484,261,6037
3,2,1396,4457.77,365489,261,6037
4,3,2201,6146.49,489982,261,6037
3,2,1296,5810.21,476344,261,6037
3,2,1713,5925.13,445277,261,6037
2,1,900,2102.95,134867,261,6037
3,1,1284,2022.82,162301,261,6037
5,3,2755,5784.69,461906,261,6037
4,3,2582,4914.53,387278,261,6037
4,3,2137,3221.56,230456,261,6037
3,1,1050,4415.36,324674,261,6037
2,1,884,1240.06,98635,261,6037
5,3,3028,11324.43,929759,261,6037
2,1,904,3362.47,268292,261,6037
3,2,1534,5022.83,371704,261,6037
2,1,1004,4270.83,322470,261,6037
2,1,1348,2216.67,171191,261,6037
4,3,2400,5569.85,422800,261,6037
4,2,1592,5496.98,432000,261,6037
4,2,1810,589.73,98296,261,6037
3,2,1344,1341.97,89414,261,6037
3,2,1231,2573.44,186199,261,6037
4,2,1836,828.02,39302,261,6037
2,2,1270,2467.25,185615,261,6037
2,1,838,3298.3,231600,261,6037
5,4,2895,7660.13,599000,261,6037
3,1,1046,2833.95,197049,261,6037
5,7,5679,14480.73,1267453,261,6037
3,2,1375,4154.5,320390,261,6037
3,2,1575,4217.18,306867,261,6037
4,2,1851,8931.43,705000,261,6037
2,1,726,1928.56,137268,261,6037
3,3,3026,6642.34,565305,261,6037
4,2,1823,3596.9,262731,261,6037
3,1,1062,1059.08,44678,261,6037
3,2,1005,2428.89,174917,261,6037
2,1,828,1373.16,87019,261,6037
4,3,1823,3832.82,292115,261,6037
3,1,1012,3996.49,294421,261,6037
2,1,820,3250.25,227272,261,6037
3,2,1620,1398.83,92115,261,6037
2,1,861,2178.16,162335,261,6037
4,3,2089,4863.64,407313,261,6037
3,2,964,1000.69,40967,261,6037
3,1,1276,5509.8,411176,261,6037
3,1,790,810.97,40963,261,6037
2,1,1014,2827.92,201595,261,6037
4,3,1903,1378.15,83181,261,6037
3,1,958,1108.85,31487,261,6037
3,1,986,4352.28,313506,261,6037
1,2,1310,5114.57,395288,261,6037
2,1,989,1998.11,162132,261,6037
4,2,1600,2787.92,198306,261,6037
2,1,789,1981.01,135229,261,6037
3,2,1628,4575.43,348019,261,6037
3,2,1763,4693.42,363786,261,6037
4,1,1316,1072.78,45513,261,6037
4,3,2188,3826.45,306175,261,6037
3,2,1026,4728.86,203050,261,6037
3,2,1354,1178.74,58972,261,6037
3,2,2200,1681.23,107651,261,6037
3,1,1036,2699.41,212134,261,6037
2,2,1709,6517.79,524326,261,6037
3,2,1406,5900.96,38053,261,6037
2,1,748,5122.61,370000,261,6037
3,2,1572,1344.44,89810,261,6037
2,1,896,2092.67,129330,261,6037
4,3,2100,4303.57,348729,261,6037
2,1,1114,5358.17,305481,261,6037
3,2,1332,1191.43,63028,261,6037
3,2,1720,5092.93,396291,261,6037
2,1,971,3880.84,320000,261,6037
3,2,1206,3898.61,299741,261,6037
3,1,1086,2838.15,193436,261,6037
4,2,1476,3710.71,288506,261,6037
3,1,1085,5094.74,368242,261,6037
4,2,1142,1979.92,138176,261,6037
4,2,1100,4417.48,345184,261,6037
3,2,1161,5125.17,289948,261,6037
3,1,887,2191.37,140603,261,6037
2,2,1276,4095.6,300203,261,6037
4,3,1702,3359.29,233223,261,6037
2,1,864,2827.98,208044,261,6037
2,1,718,4314.05,232000,261,6037
3,1,1261,6021.1,523458,261,6037
4,2,1472,2642.92,156429,261,6037
2,1,1527,1887.76,135657,261,6037
3,1,936,2777.99,203136,261,6037
2,1,625,2562.94,172174,261,6037
2,1,1032,5872.15,503992,261,6037
3,2,1548,4010.02,247365,261,6037
2,1,576,6481.95,517777,261,6037
3,1,960,773.99,36401,261,6037
3,2,1084,4372.9,243500,261,6037
2,2,1716,1901.52,144048,261,6037
3,2,1510,1180.37,71823,261,6037
2,1,700,1814,105524,261,6037
3,3,1440,1224.18,75489,261,6037
2,1,634,719.27,12168,261,6037
6,3,1799,5485.88,414322,261,6037
5,4,2470,3500.49,240885,261,6037
4,2,1323,2954.32,207901,261,6037
4,2,1433,4837.08,357143,261,6037
3,1,920,2754.48,149808,261,6037
4,2,1853,5350.56,453584,261,6037
2,1,918,1002.99,60051,261,6037
3,2,1101,1701.24,113011,261,6037
3,2,1201,2319.87,145374,261,6037
4,3,1570,3788.79,216577,261,6037
4,2,1887,6751.41,586520,261,6037
3,2,1638,5148.21,394699,261,6037
2,2,1140,1990.04,124101,261,6037
4,2,1727,5921.01,455728,261,6037
3,1,1069,3064.99,167283,261,6037
3,2,1995,1365.71,101849,261,6037
3,1,1024,1000.33,50073,261,6037
2,1,1689,920.45,64373,261,6037
3,2,1727,4256.28,313673,261,6037
4,2,1360,4912.34,275971,261,6037
3,2,1144,1688.51,127118,261,6037
2,2,1356,6163.23,480409,261,6037
4,2,1738,5579.77,423000,261,6037
4,2,1342,4066.04,338020,261,6037
3,1,999,3115.83,165097,261,6037
4,2,1704,1552.52,119756,261,6037
2,1,970,2102.1,154135,261,6037
2,2,1115,1348.44,89018,261,6037
3,2,1322,4126.9,343606,261,6037
3,1,1380,2331.27,152538,261,6037
4,2,1483,7170.62,295788,261,6037
3,2,1016,3191.14,263034,261,6037
3,1,1080,960.69,63113,261,6037
3,2,1316,3188.99,251238,261,6037
2,1,858,3158.16,212206,261,6037
2,1,1395,4285.44,336031,261,6037
3,2,1669,1186.68,72650,261,6037
3,2,1260,5693.91,457000,261,6037
3,3,1911,5376.98,461550,261,6037
2,1,828,2306.17,154347,261,6037
4,3,2663,9154.47,740116,261,6037
3,2,1275,2903.48,223623,261,6037
3,2,1338,1098.64,70987,261,6037
3,2,1305,1952.52,140333,261,6037
4,3,2266,2060.81,126778,261,6037
4,3,2409,4711.34,361503,261,6037
2,1,1140,5245.97,440000,261,6037
4,3,1695,2822.64,219858,261,6037
3,2,1266,1080.65,63940,261,6037
3,2,1400,5459.22,309650,261,6037
4,4,2425,9489.97,823352,261,6037
2,1,1294,5422.76,448740,261,6037
3,1,1080,5264.81,423000,261,6037
3,2,1050,1116.74,64768,261,6037
2,1,1329,4090.06,224469,261,6037
4,2,1718,3531.72,240751,261,6037
5,4,2698,4711.2,300736,261,6037
3,2,1636,3846.76,298984,261,6037
4,2,1906,3347.18,260554,261,6037
3,2,1381,3830.58,215388,261,6037
3,2,1612,1679.62,82797,261,6037
2,1,756,4148.49,333709,261,6037
2,2,1418,2777.04,203929,261,6037
4,3,2321,2425.69,172150,261,6037
3,1,1581,4484.92,249654,261,6037
3,2,1060,746.27,43027,261,6037
2,2,1722,5432.61,438278,261,6037
3,2,1660,4283.55,330324,261,6037
6,3,2372,4084.05,333689,261,6037
3,1,1035,4235.93,315000,261,6037
3,1,1302,896.71,43439,261,6037
3,3,2714,11081.99,928840,261,6037
3,1,1316,949.95,42701,261,6037
4,3,2374,1751.04,103087,261,6037
3,2,1561,1520.77,87560,261,6037
3,2,1668,4845.93,373430,261,6037
4,3,2202,7530.12,576965,261,6037
3,2,1442,3082.75,211341,261,6037
5,3,2121,6673.72,528843,261,6037
3,2,1568,9712.34,804692,261,6037
3,2,1511,4365.07,56738,261,6037
3,2,1551,4355.41,313712,261,6037
5,2,1745,1203.38,71186,261,6037
3,3,1798,10194.22,847790,261,6037
4,2,1120,947.86,35568,261,6037
4,2,1736,3516.52,238018,261,6037
4,2,1430,2357.55,177059,261,6037
4,4,2706,7448.8,602178,261,6037
5,2,2073,1685.09,95899,261,6037
2,1,1156,2006.98,117396,261,6037
3,2,1631,3362.31,265739,261,6037
4,3,2090,6156.76,510433,261,6037
2,1,1176,3060.98,227890,261,6037
1,2,1061,3371.82,239457,261,6037
3,1,924,652.81,47586,261,6037
4,4,3073,25418.04,2159528,261,6037
4,2,1494,5627.64,310761,261,6037
2,2,1420,2422.15,157525,261,6037
2,2,1573,3080.97,241624,261,6037
4,4,3898,50365.98,4452797,261,6037
4,2,1682,929.21,47788,261,6037
2,1,1188,3283.41,242420,261,6037
3,1,1059,4712.2,378000,261,6037
6,7,6704,28122.8,2321155,261,6037
3,1,1041,2930.83,144725,261,6037
3,2,1164,2571.61,181754,261,6037
3,2,2226,2810.04,216990,261,6037
4,4,4365,16151.9,1245183,261,6037
2,1,775,4739.02,250191,261,6037
3,2,1589,4076.96,308761,261,6037
2,1,780,465.72,32586,261,6037
2,2,1385,6104.4,466094,261,6037
4,1,1122,950.52,19006,261,6037
4,3,2488,5119.56,394573,261,6037
3,2,1542,2436.24,187163,261,6037
3,3,2831,15952.92,1336588,261,6037
3,1,1103,4135.48,227815,261,6037
3,1,1425,3343.11,235743,261,6037
4,3,1792,3480.89,262501,261,6037
4,3,2642,2906.13,185693,261,6037
3,2,1644,3519.24,188034,261,6037
4,2,1580,3666.47,231014,261,6037
3,1,976,4581.73,364473,261,6037
3,2,1959,12564.67,966983,261,6037
3,1,893,777.83,16511,261,6037
3,1,1294,934.48,47590,261,6037
4,2,2045,7981.33,650000,261,6037
3,2,1525,1710.28,106961,261,6037
2,1,739,3016.06,147330,261,6037
4,3,2409,6019.87,467000,261,6037
2,1,872,503.53,40338,261,6037
3,1,1137,5882.6,490015,261,6037
2,1,1520,4551.41,340000,261,6037
2,1,1487,1041.95,54621,261,6037
3,1,960,1956.84,154490,261,6037
3,2,1360,2034.22,152071,261,6037
2,1,781,4114.31,233506,261,6037
2,1,950,1037.86,58840,261,6037
3,2,1025,759,45725,261,6037
3,2,1522,3660.64,290011,261,6037
2,1,992,2715.57,190638,261,6037
3,2,1435,3497.09,260018,261,6037
3,1,1080,1284.11,105193,261,6037
3,2,2292,6111.16,504429,261,6037
2,1,952,4815.87,277000,261,6037
2,1,860,3485.73,268398,261,6037
3,1,1785,7355.42,606063,261,6037
3,3,2349,5274.35,439572,261,6037
2,1,1496,3071.6,212204,261,6037
3,2,1140,4628.08,371702,261,6037
2,2,1200,564.02,44068,261,6037
2,1,923,986.8,60637,261,6037
3,1,1201,3425.84,183041,261,6037
2,1,840,3153.03,232837,261,6037
3,2,1630,975.78,76165,261,6037
2,2,1221,3687.8,299117,261,6037
4,5,3150,4556.03,231652,261,6037
3,2,1200,4541.71,371845,261,6037
3,2,1385,808.85,63525,261,6037
2,1,1217,6706.26,570000,261,6037
2,1,576,2593.66,140685,261,6037
3,2,1292,4963.69,402000,261,6037
3,2,1462,9684.28,810424,261,6037
4,3,2369,8550.48,630699,261,6037
3,1,1118,4059.77,228850,261,6037
2,2,1456,3783.41,292190,261,6037
2,1,808,4204.91,323000,261,6037
3,3,1737,1220.59,68916,261,6037
2,1,720,625.76,13197,261,6037
3,2,1207,1319.32,93576,261,6037
4,2,2147,13243.22,1116775,261,6037
5,3,2752,7338.48,202401,261,6037
2,1,1161,2933.52,194140,261,6037
3,2,1240,5664.41,467000,261,6037
3,3,3865,19937.76,1720288,261,6037
3,2,1701,6496.23,471407,261,6037
2,2,1385,3197.48,224395,261,6037
3,1,1098,4979.22,407929,261,6037
5,5,4112,11895.37,998420,261,6037
3,2,1455,7220.32,537091,261,6037
2,1,1444,1183.02,60628,261,6037
2,1,1146,1500.38,109242,261,6037
3,2,2160,12994.97,1149442,261,6037
3,2,1830,1635.51,100948,261,6037
3,1,1227,2964.97,164876,261,6037
4,3,2265,6432.69,522205,261,6037
4,1,1303,9247.49,812349,261,6037
2,1,846,3528.24,255818,261,6037
3,2,1475,3348.62,178441,261,6037
2,2,1886,4995.39,398418,261,6037
3,2,1555,6140.98,532308,261,6037
2,1,866,2192.54,145249,261,6037
3,1,1365,3547.49,198449,261,6037
2,1,875,1886.87,137350,261,6037
3,2,1276,8924.31,776000,261,6037
3,2,1780,5351.2,435670,261,6037
3,2,1347,508.44,75349,261,6037
3,1,1227,5620.19,455846,261,6037
3,2,1688,10189.06,888343,261,6037
3,2,1242,1098.15,67053,261,6037
3,2,1220,4095.23,301664,261,6037
3,2,1747,6236.37,510784,261,6037
4,3,2197,1931.89,151768,261,6037
3,3,2498,9157.44,776980,261,6037
4,3,1390,3693.43,263480,261,6037
3,2,1318,3777.07,297619,261,6037
3,1,1112,1223.27,85493,261,6037
3,3,2716,13263.19,1146092,261,6037
2,1,960,1123.17,57857,261,6037
3,2,1390,5674.46,467000,261,6037
4,2,1465,2783.45,224081,261,6037
3,2,1193,1106.29,69007,261,6037
3,2,1446,3234.99,223468,261,6037
2,1,836,1850.86,137092,261,6037
4,3,2087,6446.79,551482,261,6037
3,2,1399,5828.78,492419,261,6037
3,2,1077,5015.96,369000,261,6037
2,1,989,2789.73,212118,261,6037
4,3,2434,10604.72,923594,261,6037
2,2,1340,3065.9,243748,261,6037
1,1,420,1570.85,82249,261,6037
4,2,1658,3074.9,241672,261,6037
3,2,1880,4260.03,354327,261,6037
4,2,1304,2622.77,205937,261,6037
2,1,976,2257.91,145102,261,6037
3,1,1060,2500.05,190687,261,6037
3,2,1181,6172.37,535823,261,6037
3,2,1782,2531.74,196144,261,6037
4,2,1843,5297.9,412190,261,6037
2,1,1102,4400.52,364506,261,6037
3,2,1603,11370.2,1002081,261,6037
3,3,1732,4321.79,350045,261,6037
0,0,NULL,NULL,9345,261,6037
3,2,1157,1937.7,140601,261,6037
3,2,1255,1152.04,85156,261,6037
4,5,3273,7284.28,612374,261,6037
2,1,871,840.33,42408,261,6037
2,1,1477,3206.72,254509,261,6037
3,2,1338,1419.2,100203,261,6037
4,2,1890,6044.17,476236,261,6037
2,1,918,2116.24,150956,261,6037
2,1,1010,2671.25,214820,261,6037
3,2,1895,2338.14,130429,261,6037
2,1,862,3115.13,248288,261,6037
4,3,1718,4829.65,372596,261,6037
3,1,986,2310.36,174314,261,6037
4,4,2918,12417.18,1019020,261,6037
3,3,2082,1474.99,116136,261,6037
3,2,2016,4827.87,360303,261,6037
5,3,2590,3110.63,235202,261,6037
4,4,3951,24239.88,2100000,261,6037
3,2,1746,11784.45,973624,261,6037
2,2,1560,2757.71,185290,261,6037
3,2,1460,3577.78,271953,261,6037
4,3,1952,2415.52,137060,261,6037
2,2,1540,1750.1,139801,261,6037
2,1,1088,2491.26,154399,261,6037
3,1,1051,969.14,57727,261,6037
3,2,1896,10447.06,848873,261,6037
4,2,1500,11559.7,965539,261,6037
2,2,1316,2082.56,144775,261,6037
3,2,1507,4388.66,349424,261,6037
3,3,2086,9683.48,849300,261,6037
2,2,1281,8003.3,666805,261,6037
2,2,1455,2759.38,197893,261,6037
2,2,1690,1109.44,74090,261,6037
5,3,2989,11582.87,1004950,261,6037
2,1,1110,4468.49,370401,261,6037
3,2,1308,3320.93,243710,261,6037
4,2,1917,4990.62,399573,261,6037
4,3,1801,4725.97,373914,261,6037
3,2,1678,11934.21,981459,261,6037
3,2,1306,2362.83,165440,261,6037
3,2,1846,2532.13,171760,261,6037
3,2,1456,2433.06,157317,261,6037
2,1,1069,2757.93,220971,261,6037
3,2,1469,3200.78,241738,261,6037
4,2,1297,3779.39,227727,261,6037
4,2,1902,5813.84,466329,261,6037
3,2,1274,2548,204498,261,6037
4,2,1643,2796.28,196204,261,6037
3,1,1212,NULL,11453,261,6037
4,2,1356,7793.85,662149,261,6037
2,2,1171,1112.62,88913,261,6037
2,1,840,743.11,36405,261,6037
4,2,1428,5002.6,328263,261,6037
3,3,3467,13166.87,1162218,261,6037
2,1,1190,652.23,50484,261,6037
4,3,1682,3440.64,238360,261,6037
3,1,683,3534,213289,261,6037
4,2,1652,7159.85,575016,261,6037
2,2,841,5486.67,452527,261,6037
2,1,851,3782.94,300000,261,6037
2,1,940,3920.7,230825,261,6037
3,2,1305,7727.97,635000,261,6037
4,1,1432,4767.95,381639,261,6037
4,3,1809,4342.25,351601,261,6037
3,1,951,2871.75,222528,261,6037
3,3,2359,6094.98,498555,261,6037
3,2,1174,6233.37,518846,261,6037
3,2,1744,1164.74,71911,261,6037
4,2,1138,1644.31,77902,261,6037
4,3,3348,9841.97,830228,261,6037
4,3,1889,1409.35,104956,261,6037
3,2,1226,2007.06,148732,261,6037
2,1,1014,5168.2,386000,261,6037
4,2,1746,2204.52,126286,261,6037
3,4,3224,12690.39,1048000,261,6037
2,1,808,2557.88,193783,261,6037
3,2,2256,2466.13,160162,261,6037
3,2,2170,2007.62,140998,261,6037
2,1,792,2625.67,218078,261,6037
3,1,904,2425.1,174696,261,6037
2,1,768,972.91,38464,261,6037
4,2,2054,14825.97,1319825,261,6037
2,1,876,2297.5,189636,261,6037
3,2,1579,3079.29,243972,261,6037
2,1,1012,2424.23,134548,261,6037
3,2,2333,10260.36,900664,261,6037
3,2,1160,8996.92,750761,261,6037
3,3,2489,6898.19,561556,261,6037
2,1,1192,3918.62,248943,261,6037
3,2,2007,4609.3,378475,261,6037
2,1,973,2864.38,238989,261,6037
3,2,2103,5208.63,424427,261,6037
1,1,632,1578.2,75839,261,6037
4,3,2237,2070.51,157348,261,6037
3,2,1336,7207.74,598997,261,6037
2,2,1550,2917.47,229145,261,6037
2,1,728,3478.31,212576,261,6037
4,2,1756,2079.96,160721,261,6037
3,3,1300,3023.59,249315,261,6037
2,1,1232,3054.45,242761,261,6037
2,1,852,1665.24,83568,261,6037
6,4,2994,3548.38,252550,261,6037
2,1,1120,3890.03,316215,261,6037
4,2,1895,5471.88,450455,261,6037
2,1,1270,5727.08,379099,261,6037
3,2,1684,806.86,97502,261,6037
2,1,804,1423.61,116639,261,6037
2,1,780,3902.46,310659,261,6037
3,1,871,1870.37,105079,261,6037
5,5,3720,15081.54,1330011,261,6037
3,3,1971,2697.44,214372,261,6037
5,3,1705,3282.4,259638,261,6037
2,2,1448,4328.56,343169,261,6037
6,4,3142,3802.86,272689,261,6037
4,2,1586,4046.18,332946,261,6037
5,3,2143,3293.47,253162,261,6037
5,3,2041,5529.01,445347,261,6037
3,1,1260,563.4,41166,261,6037
3,2,1233,1325.35,94919,261,6037
3,2,1972,6461.58,524856,261,6037
3,1,2005,5429.21,444631,261,6037
4,1,886,2901.27,228438,261,6037
3,2,1629,2477.67,190434,261,6037
3,4,3426,27413.23,2283314,261,6037
2,1,840,3798.14,301665,261,6037
3,2,1567,2670.93,201398,261,6037
5,5,4769,14832.16,1206863,261,6037
3,2,1414,2098.42,156033,261,6037
2,1,826,3512.69,265150,261,6037
9,4,4770,36852.73,3040000,261,6037
2,1,704,1787.35,129819,261,6037
3,1,1078,3827.48,291784,261,6037
4,2,1896,7801.01,578876,261,6037
2,1,1293,1455.06,103322,261,6037
3,2,1197,2855.99,205254,261,6037
3,1,1827,7425.24,604614,261,6037
3,2,1116,5167.71,434000,261,6037
3,1,912,1147.3,47991,261,6037
3,2,1938,8286.33,674412,261,6037
2,2,1350,4437.98,373376,261,6037
4,2,1468,1541.55,87283,261,6037
4,5,4666,32277.6,2678604,261,6037
3,1,1042,3192.37,248326,261,6037
3,1,1170,1864.74,110636,261,6037
3,2,1432,3623.71,289095,261,6037
3,1,1192,2702.68,217074,261,6037
3,1,968,5230.77,410000,261,6037
2,1,1002,12140.65,983756,261,6037
3,2,1675,2608.97,202862,261,6037
3,1,1260,2171.74,137423,261,6037
2,1,1126,1939.32,141034,261,6037
3,1,1560,4632.55,354406,261,6037
3,1,1611,883.41,68087,261,6037
3,1,1242,1369.87,73238,261,6037
2,2,1257,6684.97,545197,261,6037
3,1,1125,2785.41,192115,261,6037
2,1,1168,5569.79,458280,261,6037
3,1,1124,2102.64,131914,261,6037
3,5,4321,49154.38,4090360,261,6037
4,2,2918,4234.33,378479,261,6037
3,2,1805,3938.96,316939,261,6037
3,4,2825,17215.66,1406979,261,6037
3,3,2373,5009.05,455552,261,6037
4,3,3005,7389.03,599720,261,6037
3,2,1482,3794.87,302722,261,6037
3,3,2760,7009.3,635326,261,6037
3,2,1372,6457.7,516000,261,6037
2,2,1440,3135.07,246132,261,6037
3,2,1464,3376.99,307837,261,6037
4,2,1572,2776.21,230767,261,6037
3,3,2744,4400.43,348442,261,6037
3,2,2151,2287.8,152204,261,6037
4,3,1570,3065.94,241530,261,6037
5,6,8937,18702.81,1518549,261,6037
3,3,2665,6688.23,606328,261,6037
2,1,576,1561.59,110386,261,6037
2,2,2135,15442.95,1262072,261,6037
3,3,2036,2499.22,224402,261,6037
4,2,2036,1335.72,95478,261,6037
3,6,3212,25259.23,2090290,261,6037
3,3,2397,3250.83,291721,261,6037
3,2,1274,3554.85,289796,261,6037
5,3,2729,2058.07,145990,261,6037
4,3,3266,14411.19,1310985,261,6037
3,2,1274,5656.8,441633,261,6037
2,1,1241,6328.75,521925,261,6037
4,4,2740,4856.36,394279,261,6037
4,3,2006,4288.79,368220,261,6037
4,3,2194,13297.92,1096262,261,6037
4,4,2274,6488.98,534751,261,6037
4,2,1578,1890.07,149201,261,6037
4,5,5199,30829.47,2556198,261,6037
5,4,3693,4133.39,315008,261,6037
1,1,755,NULL,105499,261,6037
3,2,2036,5220.08,448118,261,6037
2,2,1758,4832.19,393973,261,6037
3,2,1776,6334.39,509050,261,6037
4,2,1596,8698.52,800000,261,6037
5,3,2607,5144.29,445107,261,6037
3,2,2030,9174.78,754214,261,6037
3,2,1752,11508.86,959649,261,6037
4,3,1577,3159.35,287973,261,6037
4,3,1932,1708.92,131069,261,6037
5,4,3124,18635.04,1542925,261,6037
2,3,2740,6781.83,540348,261,6037
2,1,1025,2176.98,199479,261,6037
4,2,1480,1654.87,120957,261,6037
5,3,2550,21080.17,1751305,261,6037
3,2,1751,6641.33,609067,261,6037
